payment_id;order_id;tipo_pagamento;data_pagamento;valor_pago
667;36450;pix;31/05/2024;855.29
668;37597;paypal;22/04/2024;64.81
669;16851;pix;02/05/2024;1000.06
670;33091;cartao_credito;08/05/2024;641.79
671;3596;pix;14/07/2024;1895.77
672;12393;cartao_credito;25/02/2024;217.21
673;17082;pix;30/01/2024;1915.11
674;36087;cartao_credito;16/04/2024;809.51
675;7366;pix;29/04/2024;139.58
676;36478;pix;12/03/2024;1474.81
677;25436;pix;15/08/2024;855.19
678;13157;cartao_credito;23/09/2024;1573.96
679;17350;cartao_credito;27/04/2024;1587.79
680;9311;paypal;02/01/2024;1537.5
681;12276;cartao_credito;20/07/2024;545.28
682;35914;boleto;08/03/2024;326.15
683;25355;pix;12/06/2024;1422.35
684;7650;pix;15/04/2024;1906.45
685;24336;pix;25/08/2024;75.54
686;4636;boleto;28/06/2024;1494.03
687;7294;boleto;18/05/2024;697.9
688;20684;paypal;31/03/2024;1333.13
689;33892;cartao_credito;04/04/2024;1544.83
690;29531;cartao_credito;01/08/2024;1981.91
691;7019;boleto;07/01/2024;1436.79
692;6637;pix;01/02/2024;1923.03
693;19286;pix;30/04/2024;1501.63
694;6936;cartao_credito;03/02/2024;1878.7
695;4534;pix;17/06/2024;1165.85
696;32547;boleto;21/06/2024;870.85
697;24178;paypal;19/07/2024;260.12
698;10113;cartao_credito;21/04/2024;537.15
699;4641;paypal;29/08/2024;502.2
700;18384;cartao_credito;14/06/2024;954.76
701;18212;paypal;29/03/2024;1863.28
702;6895;paypal;19/08/2024;598.42
703;3038;boleto;19/06/2024;1529.19
704;3504;paypal;19/01/2024;562.74
705;18835;pix;24/07/2024;354.09
706;25405;cartao_credito;22/02/2024;1972.28
707;7570;paypal;28/01/2024;107.37
708;29602;boleto;06/07/2024;1003.52
709;8538;pix;12/02/2024;358.53
710;4315;pix;20/06/2024;214.6
711;29580;cartao_credito;24/08/2024;1654.93
712;42815;cartao_credito;23/04/2024;660.4
713;4090;paypal;03/03/2024;395.95
714;1539;pix;31/05/2024;305.4
715;7765;paypal;12/04/2024;1267.44
716;13270;paypal;04/04/2024;355.88
717;36035;pix;02/05/2024;711.82
718;24049;pix;10/03/2024;1028.19
719;36654;cartao_credito;05/06/2024;680.63
720;40288;cartao_credito;31/07/2024;1257.82
721;21496;boleto;15/09/2024;368.59
722;40230;pix;12/05/2024;1655.89
723;1040;paypal;23/02/2024;1356.39
724;26140;cartao_credito;06/03/2024;161.37
725;4201;pix;10/03/2024;696.26
726;14900;pix;20/02/2024;892.58
727;28514;boleto;23/06/2024;951.0
728;8662;cartao_credito;08/04/2024;623.14
729;4767;pix;08/04/2024;32.07
730;17113;boleto;16/05/2024;864.01
731;5813;pix;09/03/2024;78.99
732;35866;boleto;27/08/2024;1612.77
733;7247;paypal;17/03/2024;560.35
734;37453;paypal;24/07/2024;1583.84
735;30066;paypal;04/06/2024;101.48
736;15342;paypal;08/02/2024;1673.43
737;41606;cartao_credito;07/07/2024;155.71
738;26560;cartao_credito;11/05/2024;1627.88
739;28244;cartao_credito;15/06/2024;964.06
740;22;pix;10/05/2024;508.32
741;21875;paypal;12/08/2024;1117.54
742;40732;pix;22/08/2024;1719.46
743;11951;pix;30/04/2024;592.68
744;42534;cartao_credito;29/02/2024;268.42
745;3978;boleto;09/06/2024;1894.16
746;43317;paypal;26/07/2024;100.46
747;4818;paypal;03/06/2024;1195.18
748;22858;pix;10/08/2024;654.26
749;41550;cartao_credito;17/03/2024;1399.0
750;39938;paypal;22/02/2024;22.99
751;44892;paypal;25/07/2024;1430.2
752;22467;boleto;14/09/2024;234.07
753;17771;pix;10/02/2024;676.25
754;25660;boleto;26/07/2024;358.57
755;3786;pix;09/08/2024;1816.63
756;27848;pix;05/05/2024;291.22
757;13447;boleto;21/08/2024;1002.53
758;1448;cartao_credito;01/04/2024;1264.8
759;42399;boleto;02/06/2024;1318.54
760;6856;paypal;13/04/2024;1178.65
761;30990;boleto;17/05/2024;1807.15
762;28152;pix;20/09/2024;902.47
763;30138;pix;31/08/2024;959.28
764;30911;cartao_credito;14/06/2024;30.95
765;40290;paypal;05/09/2024;1163.27
766;6863;pix;24/05/2024;226.43
767;33220;boleto;14/09/2024;346.7
768;22499;pix;28/08/2024;1519.8
769;42730;paypal;04/08/2024;225.77
770;23671;cartao_credito;08/08/2024;49.84
771;42849;pix;09/02/2024;915.7
772;31932;paypal;30/06/2024;1006.31
773;33503;pix;15/01/2024;909.81
774;44364;boleto;05/02/2024;1681.5
775;35199;paypal;22/09/2024;1990.66
776;38090;pix;12/06/2024;664.78
777;27219;boleto;11/08/2024;1673.11
778;7240;cartao_credito;17/06/2024;1136.7
779;735;pix;08/05/2024;1618.18
780;3533;cartao_credito;01/06/2024;37.36
781;40917;boleto;17/06/2024;1941.89
782;36618;pix;08/06/2024;1990.28
783;10734;cartao_credito;13/05/2024;1740.86
784;12775;pix;17/02/2024;589.46
785;21460;paypal;21/04/2024;1453.49
786;21782;paypal;01/06/2024;1118.44
787;27312;cartao_credito;29/02/2024;217.86
788;19623;cartao_credito;17/01/2024;395.28
789;37014;cartao_credito;10/01/2024;673.65
790;14970;paypal;01/09/2024;968.45
791;10789;pix;31/03/2024;973.63
792;39584;cartao_credito;10/08/2024;1437.96
793;18976;pix;15/08/2024;1946.5
794;22525;pix;08/04/2024;1376.08
795;24889;cartao_credito;26/08/2024;1732.03
796;34365;cartao_credito;30/04/2024;1364.07
797;13835;pix;07/01/2024;145.93
798;22760;pix;19/05/2024;430.99
799;6292;boleto;15/06/2024;480.14
800;3566;boleto;05/06/2024;369.89
801;36598;cartao_credito;15/03/2024;358.55
802;13677;boleto;26/08/2024;1623.18
803;26749;cartao_credito;14/07/2024;189.92
804;11573;cartao_credito;16/09/2024;890.0
805;35083;pix;03/07/2024;1312.26
806;44834;paypal;24/06/2024;510.2
807;31947;pix;08/01/2024;1570.51
808;15312;boleto;27/07/2024;1600.26
809;6515;paypal;21/03/2024;1701.04
810;2939;pix;05/06/2024;1830.5
811;31128;paypal;06/02/2024;552.18
812;27143;cartao_credito;10/07/2024;890.37
813;28182;boleto;19/04/2024;1774.11
814;29764;boleto;03/09/2024;161.86
815;25462;paypal;27/04/2024;578.82
816;13369;boleto;12/02/2024;1524.07
817;23219;pix;05/06/2024;620.34
818;730;pix;29/08/2024;1909.81
819;22448;pix;02/01/2024;707.52
820;7692;pix;21/06/2024;456.56
821;22769;cartao_credito;25/05/2024;1091.34
822;32376;cartao_credito;21/06/2024;1610.26
823;30008;pix;15/05/2024;1144.98
824;19416;boleto;05/02/2024;1272.48
825;43419;boleto;15/05/2024;721.77
826;36280;cartao_credito;16/03/2024;1478.34
827;12591;pix;30/06/2024;1507.09
828;23175;paypal;02/04/2024;1716.21
829;17692;paypal;09/06/2024;1694.36
830;2436;pix;21/09/2024;500.2
831;21466;cartao_credito;10/09/2024;305.79
832;2134;paypal;06/02/2024;1507.25
833;16068;paypal;06/07/2024;226.11
834;35028;cartao_credito;20/08/2024;1987.23
835;41456;paypal;21/01/2024;1222.01
836;24799;pix;22/07/2024;1349.7
837;41625;paypal;20/01/2024;247.85
838;26231;boleto;20/07/2024;554.42
839;39945;paypal;05/06/2024;978.29
840;39970;cartao_credito;15/01/2024;1843.28
841;29006;boleto;10/09/2024;1737.21
842;22013;boleto;07/05/2024;1208.41
843;24827;pix;30/08/2024;1349.39
844;44880;boleto;15/03/2024;1827.08
845;35354;boleto;13/05/2024;1270.04
846;10212;paypal;09/05/2024;911.97
847;24673;pix;21/04/2024;1396.42
848;18736;pix;06/02/2024;1482.18
849;34371;pix;10/02/2024;1028.74
850;28328;pix;04/04/2024;1693.69
851;34053;cartao_credito;15/04/2024;243.46
852;9123;pix;21/07/2024;1880.02
853;18473;boleto;05/06/2024;1744.35
854;5917;cartao_credito;02/03/2024;37.97
855;8249;boleto;23/05/2024;1653.4
856;40609;paypal;01/02/2024;256.42
857;42186;pix;12/07/2024;838.4
858;36402;cartao_credito;24/06/2024;1487.56
859;29263;cartao_credito;16/09/2024;1931.3
860;4648;boleto;31/05/2024;1435.68
861;8880;boleto;05/09/2024;1164.09
862;36816;paypal;01/05/2024;353.49
863;13649;boleto;30/05/2024;956.03
864;14771;pix;29/05/2024;1072.7
865;32134;boleto;12/01/2024;1903.76
866;40023;pix;30/04/2024;754.08
867;4865;paypal;27/01/2024;1643.78
868;26520;boleto;12/09/2024;1922.34
869;509;paypal;21/06/2024;301.1
870;31705;cartao_credito;26/02/2024;994.18
871;10815;cartao_credito;16/02/2024;1004.93
872;2635;paypal;19/05/2024;1737.36
873;15311;cartao_credito;25/08/2024;1650.36
874;11345;cartao_credito;02/04/2024;1554.47
875;27148;paypal;28/08/2024;1752.46
876;36527;pix;12/06/2024;549.13
877;17897;cartao_credito;09/08/2024;1986.65
878;16302;cartao_credito;03/04/2024;384.76
879;2467;cartao_credito;01/01/2024;1901.99
880;41107;pix;13/06/2024;157.25
881;11607;boleto;02/04/2024;912.51
882;25509;pix;28/04/2024;828.19
883;41857;pix;19/07/2024;1658.77
884;18125;cartao_credito;03/05/2024;672.28
885;33132;cartao_credito;07/09/2024;1609.81
886;33105;pix;31/08/2024;386.0
887;5905;pix;11/03/2024;1946.35
888;28213;cartao_credito;09/08/2024;1393.57
889;22650;cartao_credito;11/03/2024;648.38
890;37487;paypal;01/08/2024;596.2
891;15000;pix;05/03/2024;1360.83
892;16930;boleto;13/02/2024;486.84
893;34912;pix;26/01/2024;547.26
894;26927;paypal;18/05/2024;653.81
895;37162;pix;04/05/2024;429.01
896;37682;pix;25/05/2024;1970.42
897;33605;paypal;25/04/2024;1423.83
898;11801;paypal;20/02/2024;1653.28
899;10451;paypal;13/02/2024;1556.17
900;38924;cartao_credito;10/09/2024;98.91
901;35709;pix;29/04/2024;1382.8
902;35891;cartao_credito;05/03/2024;852.62
903;13538;pix;16/06/2024;1088.9
904;43535;boleto;29/03/2024;1386.29
905;37289;boleto;13/04/2024;1193.44
906;25533;cartao_credito;27/03/2024;943.09
907;31056;paypal;16/03/2024;911.31
908;16567;boleto;29/08/2024;929.97
909;20246;paypal;22/04/2024;697.85
910;23675;pix;16/02/2024;1376.61
911;36979;paypal;05/02/2024;1391.43
912;22009;cartao_credito;24/07/2024;768.93
913;20264;pix;02/02/2024;1429.5
914;37089;cartao_credito;28/07/2024;1510.56
915;29922;paypal;05/05/2024;1232.07
916;21713;cartao_credito;05/05/2024;1576.14
917;21856;paypal;31/05/2024;198.94
918;24469;cartao_credito;05/06/2024;1883.06
919;44289;paypal;15/03/2024;1770.3
920;39819;boleto;12/05/2024;1877.19
921;30593;pix;19/08/2024;1043.0
922;37383;cartao_credito;28/03/2024;440.37
923;32901;boleto;14/08/2024;397.0
924;6074;boleto;09/05/2024;1004.02
925;1405;boleto;21/01/2024;1738.84
926;21058;paypal;27/01/2024;1290.13
927;37564;paypal;09/08/2024;268.44
928;23532;boleto;20/03/2024;1737.46
929;28696;pix;22/07/2024;1969.68
930;3914;pix;06/09/2024;1917.97
931;23204;boleto;14/03/2024;225.92
932;12898;boleto;03/03/2024;1203.96
933;39695;cartao_credito;21/07/2024;505.59
934;9324;cartao_credito;10/02/2024;1977.61
935;26495;pix;09/01/2024;287.29
936;25223;paypal;21/05/2024;1975.25
937;3292;paypal;14/06/2024;186.79
938;13355;cartao_credito;16/03/2024;1975.8
939;37503;pix;27/02/2024;890.24
940;3806;cartao_credito;10/03/2024;1019.12
941;35686;paypal;29/02/2024;743.37
942;8083;boleto;13/03/2024;1316.25
943;1225;boleto;06/05/2024;1905.33
944;33336;pix;02/02/2024;1729.77
945;44313;cartao_credito;29/07/2024;1604.59
946;34514;paypal;26/02/2024;1773.58
947;22532;paypal;08/06/2024;572.77
948;9950;paypal;18/01/2024;299.39
949;21956;boleto;10/05/2024;659.16
950;6670;boleto;28/08/2024;745.72
951;19266;pix;10/05/2024;153.81
952;18229;paypal;25/02/2024;1500.66
953;9839;paypal;01/03/2024;1809.62
954;2353;paypal;04/06/2024;1746.08
955;14376;cartao_credito;04/03/2024;1439.46
956;35087;cartao_credito;09/08/2024;808.93
957;43412;paypal;20/08/2024;1519.03
958;37568;cartao_credito;22/02/2024;1156.62
959;8126;boleto;27/03/2024;763.47
960;33444;paypal;07/08/2024;1219.53
961;26979;pix;18/04/2024;1184.07
962;23812;paypal;30/07/2024;1834.01
963;40898;cartao_credito;29/04/2024;1525.4
964;18826;pix;12/04/2024;748.59
965;28860;boleto;11/07/2024;29.65
966;12605;paypal;15/04/2024;286.86
967;25059;boleto;04/09/2024;777.51
968;10710;pix;13/03/2024;1359.7
969;35935;cartao_credito;19/06/2024;497.35
970;27049;cartao_credito;17/01/2024;340.67
971;33431;paypal;18/07/2024;766.36
972;40520;cartao_credito;02/07/2024;654.59
973;28864;boleto;02/09/2024;389.03
974;36012;pix;29/08/2024;79.37
975;198;pix;23/06/2024;1290.45
976;24452;paypal;11/04/2024;1193.06
977;32111;cartao_credito;11/01/2024;1837.3
978;32253;paypal;24/05/2024;335.98
979;39607;paypal;26/04/2024;1864.05
980;29287;boleto;28/06/2024;104.35
981;19749;cartao_credito;17/01/2024;664.35
982;43799;boleto;14/09/2024;31.67
983;12044;cartao_credito;23/03/2024;1896.51
984;27347;cartao_credito;14/01/2024;169.15
985;20806;pix;25/08/2024;1959.21
986;13930;boleto;09/08/2024;1362.92
987;29748;boleto;11/01/2024;628.35
988;21211;pix;26/02/2024;816.61
989;34015;cartao_credito;22/05/2024;172.05
990;27292;pix;03/04/2024;1062.91
991;44011;paypal;05/06/2024;1625.75
992;32182;boleto;23/05/2024;516.24
993;31414;pix;29/06/2024;506.52
994;14079;cartao_credito;15/05/2024;1600.31
995;2138;pix;04/02/2024;1194.08
996;10382;boleto;23/01/2024;172.59
997;21726;paypal;04/04/2024;96.26
998;4010;boleto;19/01/2024;1790.57
999;11070;paypal;09/02/2024;1714.85
1000;17418;pix;13/03/2024;1203.32
1001;30902;cartao_credito;08/04/2024;1574.74
1002;24638;boleto;06/03/2024;831.34
1003;26352;pix;28/05/2024;585.8
1004;27223;boleto;05/02/2024;1937.12
1005;25025;boleto;10/04/2024;1582.05
1006;11657;cartao_credito;13/03/2024;1178.76
1007;4219;cartao_credito;03/07/2024;1262.7
1008;35304;pix;01/07/2024;980.91
1009;43584;pix;01/03/2024;233.07
1010;5468;cartao_credito;16/05/2024;1754.48
1011;43113;paypal;12/03/2024;1111.39
1012;10200;cartao_credito;05/07/2024;115.69
1013;27706;pix;21/09/2024;1275.88
1014;32257;paypal;22/07/2024;189.36
1015;39817;pix;16/04/2024;291.01
1016;31596;paypal;01/06/2024;1432.43
1017;40179;paypal;22/03/2024;391.59
1018;26221;paypal;08/03/2024;679.41
1019;9243;paypal;06/08/2024;358.29
1020;21983;paypal;29/01/2024;1467.35
1021;16981;paypal;21/09/2024;1423.41
1022;191;paypal;24/08/2024;1415.32
1023;35703;cartao_credito;01/07/2024;136.75
1024;12933;boleto;13/07/2024;449.22
1025;21277;pix;08/03/2024;1757.57
1026;6176;boleto;18/07/2024;1328.26
1027;39982;cartao_credito;19/05/2024;1233.64
1028;18129;paypal;16/04/2024;994.25
1029;44896;boleto;15/04/2024;346.26
1030;19590;cartao_credito;25/08/2024;823.3
1031;29653;pix;28/02/2024;1329.84
1032;42834;cartao_credito;31/05/2024;1696.81
1033;19699;cartao_credito;21/08/2024;178.58
1034;9279;boleto;14/08/2024;1829.78
1035;43530;paypal;31/03/2024;1601.07
1036;17443;pix;01/08/2024;1758.5
1037;17391;cartao_credito;04/07/2024;649.87
1038;12973;cartao_credito;04/05/2024;370.12
1039;7021;cartao_credito;28/05/2024;1037.89
1040;27665;paypal;21/01/2024;1565.37
1041;30295;paypal;16/02/2024;418.82
1042;40674;pix;14/03/2024;1564.54
1043;6808;pix;07/03/2024;869.24
1044;2882;paypal;13/05/2024;1760.53
1045;39199;pix;20/07/2024;1194.53
1046;4822;pix;16/07/2024;1854.98
1047;23965;pix;22/02/2024;744.87
1048;9818;paypal;20/05/2024;886.19
1049;34455;pix;21/03/2024;486.56
1050;4453;paypal;15/08/2024;49.68
1051;39525;cartao_credito;16/04/2024;694.01
1052;34493;cartao_credito;08/06/2024;1147.18
1053;20364;paypal;24/01/2024;41.96
1054;1115;pix;15/08/2024;264.39
1055;40743;cartao_credito;08/07/2024;1641.8
1056;32461;cartao_credito;10/06/2024;1221.54
1057;24553;pix;18/09/2024;1061.82
1058;427;cartao_credito;04/02/2024;1063.33
1059;39380;boleto;31/07/2024;1597.7
1060;508;cartao_credito;04/09/2024;25.56
1061;16324;pix;05/02/2024;51.76
1062;27555;cartao_credito;02/03/2024;1319.19
1063;21811;pix;26/01/2024;512.91
1064;13191;cartao_credito;05/03/2024;658.25
1065;23862;cartao_credito;27/08/2024;160.92
1066;7868;pix;02/01/2024;695.0
1067;15638;boleto;09/07/2024;645.53
1068;42595;paypal;10/09/2024;204.3
1069;38619;boleto;17/08/2024;1962.12
1070;19665;pix;23/04/2024;1803.11
1071;12328;cartao_credito;28/05/2024;1530.23
1072;38474;boleto;17/05/2024;1643.65
1073;6216;paypal;23/01/2024;1973.24
1074;10929;pix;04/02/2024;185.31
1075;6103;pix;25/08/2024;813.36
1076;9908;paypal;26/03/2024;1384.82
1077;9968;pix;29/04/2024;332.42
1078;32492;cartao_credito;28/02/2024;818.56
1079;1796;cartao_credito;02/07/2024;213.82
1080;29898;boleto;25/04/2024;1190.93
1081;241;cartao_credito;07/03/2024;996.79
1082;19624;boleto;28/05/2024;690.94
1083;13844;cartao_credito;13/09/2024;302.12
1084;22470;paypal;01/05/2024;1172.29
1085;30104;boleto;28/02/2024;1377.01
1086;43124;cartao_credito;25/03/2024;1166.4
1087;40519;paypal;11/02/2024;467.16
1088;33938;paypal;06/04/2024;154.15
1089;17621;pix;24/07/2024;1977.0
1090;42148;cartao_credito;20/06/2024;604.82
1091;11467;pix;04/01/2024;844.45
1092;26472;cartao_credito;19/08/2024;589.23
1093;16512;boleto;03/09/2024;715.64
1094;36513;paypal;14/08/2024;118.65
1095;25134;boleto;02/09/2024;950.92
1096;32500;boleto;13/09/2024;577.16
1097;27951;paypal;05/03/2024;118.53
1098;3708;boleto;02/02/2024;228.59
1099;7416;paypal;19/07/2024;355.4
1100;33346;paypal;19/03/2024;1045.86
1101;26421;pix;21/07/2024;1979.23
1102;5367;boleto;28/07/2024;1218.22
1103;27021;boleto;29/01/2024;1938.52
1104;38433;paypal;07/05/2024;698.5
1105;36195;boleto;16/04/2024;164.62
1106;5662;pix;16/09/2024;57.56
1107;23560;boleto;05/06/2024;394.54
1108;40712;pix;23/07/2024;427.66
1109;29416;cartao_credito;28/08/2024;737.2
1110;32638;pix;31/07/2024;1756.12
1111;40364;cartao_credito;25/05/2024;885.61
1112;34612;cartao_credito;03/07/2024;1190.76
1113;15783;boleto;23/08/2024;1146.49
1114;4607;pix;07/09/2024;531.84
1115;44570;pix;09/04/2024;1967.88
1116;32097;paypal;23/09/2024;898.42
1117;42599;boleto;17/04/2024;48.84
1118;32753;paypal;29/05/2024;249.34
1119;19305;paypal;26/01/2024;1719.29
1120;26137;boleto;04/08/2024;1560.84
1121;33314;boleto;29/03/2024;408.75
1122;21556;pix;28/03/2024;1675.78
1123;13342;cartao_credito;17/06/2024;1475.62
1124;29838;pix;23/05/2024;740.8
1125;11949;boleto;07/09/2024;1639.23
1126;5187;pix;01/05/2024;1590.05
1127;16103;cartao_credito;02/01/2024;1974.26
1128;13123;boleto;13/04/2024;823.81
1129;35549;cartao_credito;07/03/2024;803.5
1130;24153;cartao_credito;14/04/2024;165.1
1131;43763;cartao_credito;27/05/2024;1434.83
1132;13066;cartao_credito;20/06/2024;284.92
1133;318;boleto;11/01/2024;1753.97
1134;40322;paypal;21/01/2024;965.22
1135;21598;paypal;05/09/2024;972.77
1136;26221;boleto;20/09/2024;1893.34
1137;18954;cartao_credito;15/01/2024;260.74
1138;5117;paypal;29/02/2024;1386.75
1139;893;pix;09/07/2024;1908.38
1140;37272;pix;03/09/2024;406.08
1141;8716;paypal;12/06/2024;1639.69
1142;10902;pix;17/06/2024;1621.79
1143;12975;pix;14/05/2024;1282.61
1144;41681;paypal;03/01/2024;1902.67
1145;27043;pix;14/08/2024;56.84
1146;17431;pix;18/06/2024;1869.0
1147;25317;paypal;15/04/2024;1982.06
1148;25329;boleto;23/03/2024;337.97
1149;164;paypal;20/09/2024;1358.0
1150;784;pix;13/02/2024;1755.82
1151;37809;cartao_credito;15/01/2024;590.04
1152;23635;boleto;11/07/2024;717.55
1153;43757;boleto;09/01/2024;1517.25
1154;235;boleto;23/04/2024;1906.66
1155;36423;paypal;10/01/2024;1863.22
1156;8484;cartao_credito;09/06/2024;794.21
1157;32864;boleto;24/07/2024;1542.31
1158;2919;pix;05/05/2024;957.77
1159;1842;paypal;03/01/2024;50.11
1160;6066;boleto;26/08/2024;997.48
1161;29335;pix;28/07/2024;1637.88
1162;22891;paypal;13/03/2024;1906.88
1163;40122;cartao_credito;22/04/2024;1691.77
1164;36838;paypal;20/03/2024;1218.12
1165;630;boleto;13/06/2024;1798.89
1166;42182;boleto;26/06/2024;1750.53
1167;11755;pix;13/03/2024;340.04
1168;21305;boleto;08/04/2024;121.92
1169;31175;paypal;14/06/2024;888.53
1170;23893;paypal;11/03/2024;1123.34
1171;11845;paypal;25/04/2024;24.45
1172;35833;pix;09/01/2024;806.28
1173;36985;cartao_credito;30/06/2024;997.64
1174;25720;paypal;19/06/2024;772.98
1175;8646;paypal;25/05/2024;719.65
1176;16511;cartao_credito;21/05/2024;710.57
1177;23212;cartao_credito;09/07/2024;456.52
1178;38207;cartao_credito;23/05/2024;1477.0
1179;42775;paypal;11/08/2024;1766.36
1180;1589;boleto;02/08/2024;1974.5
1181;34095;pix;27/07/2024;431.26
1182;16704;paypal;28/08/2024;1873.09
1183;26536;pix;09/06/2024;1297.22
1184;18505;cartao_credito;05/04/2024;714.77
1185;23131;pix;16/04/2024;384.49
1186;17996;pix;02/01/2024;1016.64
1187;14061;cartao_credito;27/02/2024;1113.08
1188;17042;boleto;08/04/2024;411.55
1189;41679;boleto;08/03/2024;1554.24
1190;36029;pix;15/09/2024;1686.47
1191;44919;cartao_credito;07/09/2024;275.2
1192;2078;boleto;12/09/2024;929.47
1193;26936;cartao_credito;03/09/2024;776.57
1194;2566;boleto;01/09/2024;961.27
1195;26242;cartao_credito;30/01/2024;755.69
1196;7159;cartao_credito;22/03/2024;1329.52
1197;5588;paypal;04/03/2024;948.85
1198;6963;pix;24/01/2024;1412.41
1199;35474;cartao_credito;07/07/2024;765.96
1200;41539;paypal;03/09/2024;1520.65
1201;11115;cartao_credito;15/07/2024;1832.88
1202;4714;boleto;17/03/2024;326.75
1203;35616;boleto;24/07/2024;1051.54
