product_id;nome_do_produto;categoria;preço;estoque
878;memory;Roupas;112.84;92
879;on;Livros;892.39;3
880;world;Moveis;203.6;50
881;tell;Roupas;220.87;77
882;town;Eletronicos;24.63;64
883;have;Roupas;309.74;46
884;until;Eletronicos;441.16;58
885;again;Moveis;227.69;66
886;whole;Roupas;308.04;89
887;various;Roupas;84.22;51
888;new;Roupas;861.66;72
889;drive;Moveis;800.44;98
890;sell;Eletronicos;960.59;17
891;population;Moveis;702.3;19
892;begin;Moveis;840.64;12
893;out;Eletronicos;152.7;24
894;manager;Eletronicos;676.53;97
895;open;Moveis;869.17;75
896;as;Roupas;616.99;99
897;Mr;Eletronicos;903.98;88
898;base;Moveis;927.13;40
899;around;Roupas;204.53;46
900;call;Roupas;174.14;62
901;oil;Eletronicos;422.22;15
902;political;Eletronicos;584.6;21
903;go;Moveis;529.36;99
904;religious;Moveis;456.07;80
905;agent;Moveis;350.29;26
906;owner;Eletronicos;781.31;31
907;eat;Roupas;944.57;48
908;night;Eletronicos;48.53;98
909;design;Roupas;738.78;5
910;truth;Eletronicos;263.44;15
911;movie;Moveis;48.3;2
912;of;Livros;471.93;32
913;occur;Eletronicos;475.23;4
914;audience;Livros;133.87;45
915;theory;Roupas;777.97;54
916;site;Roupas;555.93;94
917;give;Livros;848.6;95
918;key;Eletronicos;862.23;44
919;write;Moveis;982.49;24
920;meet;Eletronicos;832.19;25
921;field;Eletronicos;921.16;99
922;at;Moveis;857.26;100
923;create;Livros;906.84;78
924;recent;Roupas;688.18;86
925;suddenly;Livros;451.17;58
926;more;Roupas;290.75;38
927;wear;Roupas;167.07;17
928;girl;Roupas;537.59;65
929;deal;Livros;17.86;65
930;political;Eletronicos;859.59;73
931;contain;Eletronicos;990.49;14
932;collection;Livros;72.97;81
933;however;Moveis;603.89;67
934;television;Eletronicos;48.79;18
935;teach;Eletronicos;173.08;59
936;space;Moveis;147.06;96
937;wear;Roupas;67.99;41
938;time;Roupas;199.35;78
939;central;Eletronicos;825.87;81
940;throw;Livros;754.99;24
941;avoid;Livros;501.22;20
942;play;Livros;853.25;85
943;rock;Roupas;372.05;65
944;course;Livros;476.36;46
945;ten;Roupas;845.09;82
946;perform;Roupas;890.79;67
947;wife;Eletronicos;909.01;42
948;carry;Livros;133.74;31
949;support;Moveis;652.17;36
950;miss;Eletronicos;111.14;2
951;entire;Roupas;906.79;49
952;apply;Moveis;963.28;31
953;soldier;Livros;833.56;59
954;special;Eletronicos;90.18;66
955;suddenly;Moveis;978.26;91
956;event;Roupas;439.53;52
957;rather;Moveis;348.58;26
958;me;Livros;49.4;12
959;off;Moveis;314.61;25
960;drop;Livros;639.73;93
961;a;Eletronicos;448.32;64
962;nothing;Roupas;173.61;97
963;time;Livros;453.41;40
964;deep;Roupas;769.4;45
965;every;Roupas;585.67;5
966;late;Roupas;990.19;14
967;current;Roupas;999.97;73
968;strong;Eletronicos;945.16;1
969;bar;Eletronicos;351.18;54
970;guess;Moveis;35.17;18
971;Democrat;Roupas;742.39;80
972;attention;Roupas;730.97;4
973;nature;Roupas;206.81;74
974;social;Roupas;279.82;6
975;seem;Moveis;806.36;48
976;worry;Eletronicos;229.38;68
977;start;Roupas;939.53;29
978;available;Eletronicos;61.91;75
979;necessary;Moveis;486.35;78
980;relate;Roupas;484.18;14
981;one;Livros;344.04;51
982;structure;Moveis;609.55;82
983;size;Moveis;81.49;81
984;subject;Eletronicos;153.08;97
985;if;Moveis;530.88;82
986;partner;Moveis;658.41;17
987;oil;Moveis;599.64;64
988;strategy;Moveis;104.48;24
989;include;Livros;111.8;0
990;bring;Livros;470.57;40
991;pressure;Eletronicos;943.11;61
992;ability;Roupas;790.88;13
993;inside;Roupas;232.31;34
994;human;Livros;610.86;83
995;morning;Eletronicos;783.85;54
996;too;Moveis;249.39;11
997;least;Livros;912.41;4
998;nature;Moveis;626.54;30
999;investment;Livros;170.83;47
1000;real;Livros;27.84;56
1001;try;Livros;965.96;29
1002;good;Roupas;915.98;44
1003;decade;Moveis;989.13;86
1004;scientist;Eletronicos;611.27;20
1005;at;Moveis;701.11;11
1006;rather;Roupas;936.55;42
1007;city;Eletronicos;313.37;67
1008;career;Roupas;612.44;47
1009;market;Eletronicos;952.32;21
1010;wear;Eletronicos;577.83;36
1011;tell;Roupas;27.38;79
1012;against;Roupas;574.65;23
1013;war;Roupas;235.71;56
1014;bar;Livros;126.26;57
1015;building;Moveis;605.89;3
1016;community;Moveis;642.23;3
1017;top;Moveis;96.02;25
1018;weight;Livros;206.82;58
1019;ok;Moveis;89.95;60
1020;rule;Livros;829.39;7
1021;student;Livros;776.93;43
1022;senior;Moveis;117.23;55
1023;matter;Roupas;96.73;85
1024;their;Roupas;976.96;43
1025;fund;Livros;625.6;70
1026;whatever;Eletronicos;794.72;57
1027;such;Roupas;625.1;74
1028;though;Moveis;677.69;0
1029;away;Roupas;288.65;70
1030;onto;Eletronicos;468.79;33
1031;eight;Eletronicos;868.98;78
1032;develop;Roupas;378.21;60
1033;seek;Livros;851.2;56
1034;sport;Eletronicos;618.9;29
1035;candidate;Eletronicos;733.39;32
1036;skin;Roupas;962.06;43
1037;fact;Moveis;815.51;2
1038;floor;Moveis;681.0;83
1039;sound;Roupas;491.89;97
1040;science;Livros;473.2;3
1041;attention;Moveis;708.11;87
1042;space;Moveis;618.44;34
1043;letter;Eletronicos;916.13;16
1044;soldier;Eletronicos;421.03;65
1045;part;Roupas;902.0;11
1046;save;Moveis;976.13;5
1047;cell;Roupas;885.13;48
1048;him;Eletronicos;333.94;97
1049;size;Moveis;624.35;55
1050;meet;Livros;832.1;52
1051;choose;Livros;965.81;56
1052;sound;Eletronicos;191.6;41
1053;particularly;Eletronicos;816.17;16
1054;institution;Roupas;761.46;82
1055;sister;Moveis;631.6;17
1056;two;Roupas;924.07;69
1057;debate;Roupas;202.7;83
1058;government;Roupas;987.02;88
1059;early;Moveis;908.34;44
1060;artist;Roupas;406.73;60
1061;something;Roupas;334.44;2
1062;operation;Livros;395.72;57
1063;national;Moveis;111.5;43
1064;recently;Eletronicos;695.05;0
1065;despite;Roupas;725.92;4
1066;cultural;Eletronicos;227.26;74
1067;because;Moveis;436.52;74
1068;draw;Eletronicos;258.69;27
1069;piece;Eletronicos;884.58;21
1070;party;Roupas;321.94;49
1071;fund;Roupas;565.97;15
1072;discuss;Eletronicos;955.49;2
1073;against;Livros;436.87;27
1074;news;Moveis;777.23;55
1075;seat;Moveis;484.0;45
1076;hard;Roupas;401.13;31
1077;realize;Moveis;608.13;82
1078;food;Roupas;863.38;52
1079;hear;Livros;644.0;37
1080;already;Roupas;277.7;48
1081;water;Moveis;295.83;94
1082;mention;Roupas;639.83;11
1083;interest;Roupas;565.92;19
1084;radio;Livros;416.54;82
1085;instead;Livros;405.59;8
1086;example;Roupas;579.84;81
1087;rise;Moveis;522.66;91
1088;exactly;Eletronicos;766.46;84
1089;majority;Livros;291.19;48
1090;admit;Livros;761.55;23
1091;take;Moveis;882.42;90
1092;song;Roupas;63.01;45
1093;sit;Roupas;669.14;33
1094;study;Roupas;968.48;48
1095;seat;Eletronicos;56.47;64
1096;tax;Moveis;346.37;48
1097;his;Eletronicos;733.07;17
1098;way;Livros;930.28;42
1099;despite;Eletronicos;132.4;65
1100;man;Eletronicos;611.88;85
1101;somebody;Livros;633.73;73
1102;say;Moveis;284.4;6
1103;son;Eletronicos;383.52;60
1104;value;Moveis;590.79;55
1105;result;Eletronicos;49.59;53
1106;sure;Livros;494.08;69
1107;nothing;Livros;980.75;77
1108;partner;Livros;942.57;41
1109;relate;Livros;127.35;11
1110;imagine;Livros;145.71;61
1111;far;Moveis;667.22;84
1112;can;Roupas;555.11;82
1113;year;Moveis;794.27;66
1114;clear;Livros;715.06;46
1115;any;Moveis;815.12;3
1116;different;Roupas;743.33;70
1117;when;Roupas;883.1;55
1118;other;Moveis;984.14;28
1119;story;Eletronicos;822.02;49
1120;nature;Moveis;823.7;57
1121;air;Moveis;181.15;8
1122;adult;Eletronicos;776.55;62
1123;however;Roupas;99.44;46
1124;human;Livros;31.99;52
1125;population;Eletronicos;517.12;93
1126;stage;Roupas;744.79;96
1127;happen;Moveis;694.74;86
1128;add;Moveis;22.85;2
1129;city;Eletronicos;36.41;30
1130;region;Moveis;290.51;64
1131;across;Roupas;959.09;61
1132;operation;Moveis;260.06;12
1133;staff;Moveis;901.15;19
1134;pattern;Eletronicos;188.11;88
1135;this;Moveis;557.36;30
1136;visit;Moveis;451.34;43
1137;without;Moveis;769.57;16
1138;unit;Livros;310.65;5
1139;painting;Eletronicos;641.54;71
1140;hour;Eletronicos;817.7;75
1141;collection;Moveis;490.45;73
1142;size;Roupas;840.67;81
1143;defense;Roupas;759.8;10
1144;particularly;Roupas;211.75;50
1145;speak;Eletronicos;302.06;20
1146;military;Moveis;496.61;88
1147;buy;Moveis;744.23;90
1148;international;Moveis;513.71;13
1149;brother;Roupas;280.81;10
1150;pressure;Moveis;87.69;17
1151;chair;Eletronicos;271.98;85
1152;take;Livros;306.27;44
1153;without;Moveis;243.77;21
1154;charge;Moveis;485.11;69
1155;once;Moveis;562.78;76
1156;campaign;Eletronicos;857.76;86
1157;budget;Moveis;617.31;48
1158;approach;Moveis;202.27;39
1159;seek;Roupas;70.88;40
1160;relate;Roupas;916.24;24
1161;loss;Roupas;259.99;45
1162;bag;Eletronicos;481.77;22
1163;development;Eletronicos;811.33;79
1164;ball;Roupas;535.74;54
1165;stop;Eletronicos;511.84;73
1166;likely;Eletronicos;133.04;48
1167;enjoy;Eletronicos;361.29;82
1168;of;Roupas;340.51;31
1169;want;Moveis;574.28;11
1170;opportunity;Moveis;934.98;39
1171;decide;Livros;198.48;12
1172;keep;Roupas;741.7;66
1173;land;Livros;839.37;14
1174;book;Moveis;308.83;19
1175;happy;Livros;329.25;68
1176;anyone;Roupas;834.73;44
1177;phone;Eletronicos;330.25;22
1178;less;Eletronicos;917.64;81
1179;program;Moveis;330.12;12
1180;note;Eletronicos;530.63;96
1181;seven;Livros;289.71;69
1182;teach;Roupas;505.15;76
1183;rate;Roupas;244.45;76
1184;station;Livros;302.7;53
1185;different;Livros;471.66;49
1186;value;Eletronicos;140.24;14
1187;even;Roupas;184.58;95
1188;entire;Livros;139.42;85
1189;animal;Roupas;980.82;13
1190;help;Moveis;874.81;5
1191;job;Eletronicos;172.44;41
1192;above;Eletronicos;858.18;5
1193;center;Roupas;242.04;75
1194;yourself;Eletronicos;589.72;82
1195;management;Roupas;214.43;22
1196;maintain;Roupas;487.11;96
1197;cold;Livros;320.61;12
1198;player;Moveis;780.56;63
1199;go;Eletronicos;416.61;10
1200;also;Eletronicos;739.5;1
1201;article;Livros;912.69;57
1202;affect;Livros;57.77;82
1203;media;Eletronicos;896.33;30
1204;activity;Eletronicos;28.43;55
1205;middle;Eletronicos;191.63;9
1206;own;Roupas;822.22;63
1207;require;Roupas;710.04;34
1208;nature;Moveis;11.36;24
1209;team;Eletronicos;122.74;85
1210;central;Roupas;590.75;92
1211;sometimes;Livros;493.85;77
1212;protect;Roupas;568.87;57
1213;under;Eletronicos;677.13;10
1214;weight;Roupas;59.07;9
1215;matter;Livros;476.69;78
1216;woman;Roupas;425.93;19
1217;any;Roupas;613.91;62
1218;already;Moveis;414.89;54
1219;himself;Roupas;285.98;11
1220;sort;Livros;441.34;11
1221;quite;Livros;213.83;21
1222;either;Moveis;234.94;97
1223;sometimes;Moveis;755.35;19
1224;station;Roupas;436.48;49
1225;know;Livros;141.42;30
1226;money;Moveis;468.43;76
1227;push;Moveis;512.35;31
1228;your;Roupas;990.72;76
1229;yard;Livros;780.61;10
1230;management;Roupas;557.81;3
1231;big;Moveis;24.48;96
1232;line;Eletronicos;104.35;75
1233;actually;Moveis;254.55;32
1234;well;Livros;428.29;3
1235;goal;Eletronicos;474.54;2
1236;network;Livros;432.09;89
1237;town;Livros;804.14;34
1238;food;Moveis;749.69;70
1239;real;Eletronicos;855.52;1
1240;past;Moveis;972.75;83
1241;water;Eletronicos;745.57;30
1242;us;Livros;637.05;69
1243;mission;Livros;266.18;74
1244;data;Roupas;719.99;12
1245;thousand;Livros;388.26;48
1246;natural;Eletronicos;745.26;81
1247;fill;Roupas;890.48;42
1248;know;Roupas;25.69;44
1249;difficult;Roupas;699.41;13
1250;memory;Livros;312.17;4
1251;get;Moveis;125.05;75
1252;onto;Roupas;174.51;20
1253;scientist;Roupas;366.24;64
1254;meeting;Eletronicos;833.68;9
1255;book;Roupas;503.48;56
1256;send;Roupas;368.95;88
1257;chair;Roupas;929.13;86
1258;goal;Eletronicos;646.04;54
1259;film;Eletronicos;305.6;41
1260;candidate;Livros;146.14;44
1261;number;Livros;204.4;1
1262;show;Livros;679.07;81
1263;church;Moveis;637.81;55
1264;consider;Livros;309.01;93
1265;next;Roupas;918.68;80
1266;break;Eletronicos;502.68;71
1267;national;Moveis;164.48;1
1268;collection;Eletronicos;47.0;24
1269;they;Roupas;968.97;81
1270;major;Eletronicos;114.35;97
1271;side;Roupas;97.04;2
1272;improve;Moveis;80.71;53
1273;instead;Moveis;427.98;80
1274;plant;Roupas;212.59;89
1275;partner;Roupas;633.14;40
1276;sense;Livros;785.37;39
1277;feeling;Moveis;776.87;32
1278;other;Roupas;312.2;41
1279;husband;Eletronicos;439.91;64
1280;remember;Eletronicos;565.68;72
1281;model;Roupas;367.45;63
1282;start;Roupas;839.61;17
1283;official;Livros;473.39;32
1284;them;Eletronicos;531.85;92
1285;success;Eletronicos;871.73;54
1286;matter;Roupas;727.97;93
1287;arrive;Roupas;438.55;86
1288;have;Roupas;919.94;2
1289;senior;Eletronicos;804.19;21
1290;minute;Moveis;637.21;24
1291;then;Roupas;529.66;96
1292;morning;Eletronicos;436.79;24
1293;trial;Roupas;346.91;38
1294;this;Eletronicos;150.37;28
1295;adult;Livros;637.52;81
1296;million;Livros;308.32;100
1297;resource;Roupas;326.79;84
1298;bag;Roupas;959.01;20
1299;result;Eletronicos;361.06;34
1300;suggest;Eletronicos;492.69;14
1301;each;Eletronicos;214.48;74
1302;strategy;Roupas;130.26;4
1303;offer;Eletronicos;442.24;56
1304;democratic;Roupas;143.71;81
1305;stay;Eletronicos;544.49;69
1306;answer;Moveis;874.09;96
1307;table;Roupas;982.64;16
1308;police;Livros;313.02;61
1309;senior;Eletronicos;156.99;99
1310;magazine;Livros;748.56;89
1311;thus;Roupas;864.05;90
1312;mean;Livros;61.33;46
1313;finally;Livros;930.77;89
1314;would;Roupas;214.9;99
1315;serve;Livros;452.54;65
1316;ability;Roupas;951.08;80
1317;research;Livros;340.74;30
1318;need;Roupas;171.03;6
1319;school;Eletronicos;501.3;32
1320;idea;Livros;803.1;46
1321;after;Eletronicos;220.7;52
1322;ask;Roupas;588.66;64
1323;campaign;Roupas;738.63;31
1324;state;Moveis;298.94;97
1325;bit;Roupas;120.89;80
1326;board;Livros;585.57;26
1327;goal;Eletronicos;154.15;31
1328;tend;Livros;27.3;1
1329;outside;Eletronicos;480.02;37
1330;my;Livros;282.45;43
1331;whose;Livros;382.25;62
1332;most;Roupas;16.09;7
1333;way;Livros;311.51;74
1334;form;Eletronicos;49.58;82
1335;thus;Eletronicos;393.9;90
1336;both;Moveis;638.2;10
1337;under;Moveis;489.42;41
1338;senior;Roupas;415.53;37
1339;government;Roupas;121.39;53
1340;base;Livros;607.21;7
1341;sound;Moveis;542.58;36
1342;often;Moveis;616.25;25
1343;give;Moveis;781.53;28
1344;probably;Roupas;106.09;76
1345;miss;Livros;926.69;11
1346;see;Roupas;282.41;56
1347;adult;Livros;849.07;41
1348;I;Eletronicos;458.43;69
1349;blood;Livros;290.08;76
1350;during;Roupas;618.44;61
1351;example;Livros;747.18;11
1352;small;Livros;159.84;3
1353;above;Roupas;399.09;97
1354;decision;Livros;273.58;97
1355;new;Livros;257.9;25
1356;market;Livros;576.62;2
1357;leg;Eletronicos;114.65;57
1358;attorney;Roupas;998.93;88
1359;star;Moveis;593.46;32
1360;visit;Eletronicos;350.37;86
1361;support;Roupas;250.32;96
1362;let;Eletronicos;798.73;41
1363;soldier;Livros;662.48;97
1364;outside;Livros;674.51;98
1365;certainly;Livros;461.04;67
1366;outside;Livros;232.34;32
1367;reach;Livros;79.64;13
1368;economic;Livros;341.41;64
1369;Mr;Moveis;675.31;30
1370;second;Roupas;361.56;23
1371;edge;Roupas;493.95;50
1372;ask;Livros;131.68;9
1373;local;Roupas;580.24;8
1374;fill;Eletronicos;969.81;51
1375;trouble;Roupas;461.18;74
1376;sure;Roupas;391.87;90
1377;they;Roupas;822.89;96
1378;life;Moveis;209.19;25
1379;play;Livros;388.99;11
1380;on;Moveis;691.26;66
1381;under;Eletronicos;912.26;66
1382;movement;Eletronicos;318.6;8
1383;goal;Moveis;151.46;68
1384;modern;Livros;397.59;32
1385;southern;Moveis;161.63;71
1386;fast;Eletronicos;148.78;70
1387;listen;Livros;583.66;53
1388;hair;Livros;38.56;72
1389;camera;Eletronicos;652.88;8
1390;myself;Eletronicos;64.09;87
1391;present;Eletronicos;707.15;70
1392;do;Roupas;607.99;53
1393;power;Livros;418.64;46
1394;prevent;Moveis;288.17;93
1395;likely;Eletronicos;348.42;32
1396;miss;Eletronicos;608.85;92
1397;hotel;Moveis;156.82;99
1398;serious;Roupas;903.25;84
1399;indicate;Moveis;61.79;93
1400;process;Roupas;91.0;20
1401;miss;Livros;620.85;83
1402;right;Livros;290.88;77
1403;learn;Livros;47.56;73
1404;boy;Moveis;793.08;50
1405;west;Roupas;910.55;63
1406;woman;Livros;976.54;25
1407;could;Roupas;148.57;77
1408;watch;Roupas;590.37;8
1409;letter;Moveis;697.22;51
1410;design;Roupas;104.95;18
1411;country;Livros;100.17;73
1412;my;Livros;498.56;30
1413;music;Moveis;247.38;12
1414;eye;Moveis;130.97;80
1415;law;Moveis;485.98;0
1416;live;Moveis;806.79;68
1417;blue;Roupas;902.57;40
1418;arrive;Moveis;215.62;95
1419;floor;Eletronicos;77.4;23
1420;listen;Livros;954.91;13
1421;late;Moveis;381.86;47
1422;soldier;Moveis;488.17;95
1423;stage;Eletronicos;403.31;17
1424;pull;Eletronicos;838.83;21
1425;seem;Roupas;646.66;77
1426;simply;Roupas;965.79;50
1427;policy;Moveis;377.59;94
1428;dog;Eletronicos;86.3;23
1429;travel;Moveis;517.93;88
1430;discover;Livros;937.23;65
1431;peace;Roupas;782.8;66
1432;end;Livros;291.56;16
1433;tonight;Moveis;149.52;33
1434;husband;Roupas;150.83;44
1435;child;Moveis;712.79;62
1436;green;Moveis;960.36;16
1437;unit;Moveis;532.72;0
1438;ability;Livros;78.05;37
1439;population;Livros;476.56;19
1440;ball;Livros;57.58;10
1441;over;Livros;388.52;88
1442;generation;Eletronicos;830.83;89
1443;third;Livros;648.32;7
1444;help;Livros;861.7;13
1445;arm;Livros;505.19;55
1446;seek;Roupas;638.36;89
1447;state;Moveis;559.36;31
1448;name;Livros;82.82;2
1449;better;Livros;450.12;70
1450;painting;Roupas;254.9;7
1451;trip;Roupas;203.08;78
1452;market;Eletronicos;860.04;4
1453;blood;Livros;968.71;21
1454;bill;Livros;273.62;53
1455;paper;Roupas;49.27;69
1456;knowledge;Roupas;393.17;85
1457;simple;Roupas;356.94;92
1458;significant;Roupas;780.39;64
1459;rather;Roupas;461.49;54
1460;decision;Eletronicos;248.36;59
1461;recently;Moveis;754.28;36
1462;medical;Moveis;558.61;25
1463;movement;Livros;421.34;87
1464;herself;Roupas;603.22;42
1465;term;Moveis;378.6;80
1466;compare;Eletronicos;534.68;80
1467;however;Livros;356.81;16
1468;stand;Eletronicos;549.85;86
1469;great;Eletronicos;151.72;14
1470;activity;Eletronicos;825.2;70
1471;hold;Livros;568.22;63
1472;movement;Eletronicos;527.89;100
1473;meet;Eletronicos;911.76;5
1474;hot;Livros;430.37;37
1475;how;Eletronicos;891.5;94
1476;water;Eletronicos;170.39;88
1477;per;Eletronicos;960.19;37
1478;address;Roupas;230.15;20
1479;successful;Livros;408.2;73
1480;for;Livros;117.88;28
1481;lay;Roupas;191.21;17
1482;high;Roupas;999.58;59
1483;future;Eletronicos;284.73;89
1484;clear;Moveis;21.25;19
1485;great;Roupas;283.17;18
1486;exactly;Roupas;240.51;80
1487;effort;Moveis;684.75;8
1488;style;Livros;496.65;50
1489;Republican;Livros;690.94;100
1490;news;Eletronicos;173.21;13
1491;happy;Livros;996.99;74
1492;white;Moveis;790.72;21
1493;east;Eletronicos;226.75;55
1494;why;Roupas;662.91;49
1495;whole;Eletronicos;225.5;43
1496;significant;Eletronicos;178.1;94
1497;southern;Roupas;128.6;18
1498;likely;Roupas;402.59;5
1499;boy;Livros;948.34;30
1500;attack;Moveis;709.59;72
1501;above;Moveis;41.83;4
1502;pull;Livros;435.61;61
1503;fly;Livros;278.58;48
1504;cut;Moveis;330.38;36
1505;cell;Livros;473.03;60
1506;fast;Livros;795.76;29
1507;seven;Eletronicos;254.14;41
1508;under;Livros;411.39;56
1509;common;Moveis;187.18;57
1510;among;Roupas;178.39;19
1511;these;Livros;524.81;61
1512;answer;Roupas;792.44;61
1513;sit;Eletronicos;924.44;83
